usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6
User83198,4,3,4,4,4,5
User83199,2,4,5,1,2,2
User83200,3,5,2,2,4,1
User83201,1,4,2,1,4,4
User83202,3,4,1,3,1,5
User83203,5,2,1,5,1,5
User83204,2,4,5,1,5,3
User83205,4,2,3,2,5,3
User83206,3,2,1,2,2,5
User83207,5,1,5,5,1,2
User83208,4,3,2,4,1,4
User83209,1,1,1,5,3,4
User83210,1,1,2,5,5,3
User83211,3,5,4,1,2,2
User83212,3,2,2,2,2,1
User83213,3,4,1,2,1,2
User83214,1,5,3,2,1,3
User83215,2,2,4,4,2,2
User83216,3,3,1,4,3,3
User83217,3,5,3,4,3,4
User83218,5,3,1,1,3,5
User83219,2,3,3,4,5,5
User83220,2,3,5,5,5,2
User83221,4,2,5,3,4,1
User83222,5,3,3,4,1,5
User83223,1,3,3,4,1,1
User83224,5,5,3,4,5,4
User83225,1,5,3,5,4,3
User83226,1,2,3,5,1,1
User83227,1,5,5,2,5,3
User83228,5,3,1,5,3,2
User83229,2,5,5,4,2,2
User83230,2,1,2,4,4,5
User83231,4,2,3,1,5,2
User83232,2,1,4,2,5,1
User83233,4,4,4,4,5,2
User83234,1,1,5,5,4,3
User83235,4,2,1,4,4,5
User83236,4,3,4,2,4,3
User83237,5,3,1,5,3,1
User83238,4,5,2,5,2,5
User83239,3,1,2,2,3,4
User83240,5,2,3,2,5,1
User83241,5,4,1,5,5,4
User83242,5,1,3,1,2,2
User83243,5,2,4,5,1,2
User83244,1,5,5,3,3,2
User83245,2,3,4,4,3,4
User83246,1,4,1,1,4,1
User83247,5,5,4,3,1,3
User83248,4,4,2,3,1,3
User83249,2,1,5,3,5,3
User83250,3,2,3,1,1,3
User83251,1,3,4,3,4,3
User83252,1,4,2,5,3,3
User83253,3,5,3,5,4,5
User83254,5,3,5,1,5,3
User83255,1,1,3,1,1,3
User83256,5,5,4,1,4,2
User83257,1,4,1,5,4,1
User83258,2,5,4,3,3,3
User83259,5,3,5,4,1,2
User83260,2,1,4,4,2,4
User83261,2,5,4,5,5,1
User83262,2,1,3,2,2,3
User83263,3,3,3,2,3,5
User83264,3,4,4,5,2,3
User83265,5,5,3,2,4,3
User83266,4,1,3,4,4,4
User83267,3,1,5,3,4,3
User83268,1,4,1,2,2,5
User83269,5,2,3,5,1,2
User83270,2,1,5,5,3,2
User83271,3,5,1,5,4,1
User83272,5,4,2,5,1,2
User83273,2,1,3,2,2,2
User83274,3,2,4,1,2,5
User83275,4,1,3,4,4,4
User83276,5,2,1,1,4,4
User83277,1,1,2,4,5,4
User83278,4,3,2,3,2,1
User83279,3,5,3,5,2,1
User83280,1,5,3,4,3,1
User83281,2,2,2,4,3,5
User83282,1,1,3,4,3,3
User83283,1,5,2,2,3,5
User83284,4,2,4,1,5,2
User83285,3,2,4,4,2,4
User83286,2,1,4,1,5,5
User83287,3,1,4,4,1,2
User83288,1,3,2,3,3,1
User83289,3,3,2,2,3,1
User83290,2,1,3,2,4,2
User83291,2,2,4,3,1,2
User83292,3,2,2,2,1,2
User83293,3,1,4,5,5,3
User83294,4,5,1,3,1,5
User83295,1,5,3,4,2,5
User83296,3,1,3,2,1,5
User83297,5,3,2,1,5,2
User83298,4,1,4,5,3,5
User83299,1,2,5,5,2,2
User83300,1,2,1,2,5,5
User83301,1,1,5,4,5,3
User83302,1,1,4,1,5,5
User83303,1,3,5,3,4,1
User83304,4,5,4,3,1,1
User83305,1,2,3,4,3,4
User83306,3,4,1,3,5,4
User83307,2,1,4,5,4,4
User83308,4,2,4,4,5,2
User83309,1,5,5,5,3,3
User83310,2,5,3,2,4,3
User83311,4,2,5,5,4,4
User83312,1,4,3,1,5,4
User83313,4,2,1,2,5,1
User83314,2,4,4,1,3,4
User83315,5,2,5,2,5,5
User83316,2,5,4,4,4,3
User83317,2,1,2,5,3,2
User83318,2,4,5,2,2,4
User83319,1,2,1,2,5,1
User83320,4,2,1,4,2,5
User83321,2,5,4,4,3,4
User83322,2,3,1,2,5,1
User83323,1,3,1,5,3,5
User83324,5,1,3,2,4,4
User83325,3,2,1,3,5,3
User83326,3,2,1,3,2,4
User83327,3,3,2,1,3,3
User83328,1,4,2,2,5,2
User83329,3,4,3,2,4,2
User83330,2,4,3,2,4,2
User83331,1,2,4,3,2,4
User83332,4,4,3,1,2,3
User83333,5,5,2,3,1,3
User83334,4,3,2,4,1,4
User83335,3,1,5,4,1,5
User83336,1,5,3,1,2,1
User83337,4,4,3,4,5,1
User83338,5,5,4,3,3,4
User83339,5,3,2,3,5,2
User83340,2,5,1,3,5,3
User83341,2,5,2,1,3,5
User83342,3,4,1,1,5,3
User83343,4,3,5,3,2,4
User83344,3,5,5,1,5,1
User83345,4,5,1,4,3,5
User83346,1,3,1,5,1,2
User83347,4,3,4,4,5,2
User83348,1,4,1,1,4,1
User83349,2,2,2,3,2,1
User83350,2,4,3,1,3,1
User83351,4,3,4,1,2,5
User83352,5,2,3,1,2,1
User83353,4,5,2,5,1,3
User83354,4,2,3,4,3,1
User83355,3,3,5,1,5,3
User83356,3,2,3,4,3,4
User83357,5,5,2,3,4,3
User83358,2,4,4,5,1,2
User83359,5,1,1,2,5,1
User83360,4,1,1,1,2,1
User83361,5,2,1,5,5,1
User83362,1,5,2,3,5,5
User83363,3,5,4,1,3,2
User83364,1,2,5,1,5,1
User83365,2,1,3,5,4,4
User83366,4,2,4,2,4,2
User83367,4,5,3,4,5,1
User83368,4,2,4,5,3,2
User83369,5,5,1,4,5,1
User83370,1,5,2,2,1,4
User83371,4,4,3,3,2,5
User83372,4,4,3,4,3,4
User83373,2,5,5,1,1,2
User83374,4,4,2,5,3,5
User83375,2,4,5,4,2,4
User83376,3,2,2,1,3,3
User83377,3,5,4,4,5,5
User83378,5,4,3,4,4,5
User83379,3,2,3,1,2,2
User83380,4,1,4,2,2,2
User83381,1,4,1,3,5,5
User83382,2,1,5,4,2,1
User83383,1,3,4,1,4,4
User83384,1,3,4,5,1,2
User83385,4,3,4,1,5,5
User83386,2,5,3,5,3,3
User83387,2,4,3,2,3,1
User83388,1,1,1,2,2,1
User83389,1,1,2,4,1,2
User83390,3,5,1,1,5,1
User83391,3,3,5,2,3,1
User83392,3,2,3,4,5,1
User83393,3,1,1,5,2,2
User83394,3,2,1,3,5,2
User83395,4,5,2,4,1,3
User83396,4,5,1,5,4,4
User83397,3,4,1,2,5,3
User83398,3,1,3,5,5,4
User83399,3,1,3,2,3,5
User83400,1,3,2,4,5,2
User83401,1,1,1,1,3,4
User83402,4,3,1,2,3,1
User83403,3,3,2,4,5,4
User83404,1,3,3,5,3,3
User83405,2,1,4,1,5,2
User83406,3,2,3,4,3,1
User83407,1,5,4,3,1,3
User83408,5,4,3,1,2,1
User83409,2,2,2,3,5,2
User83410,3,2,5,5,3,5
User83411,2,2,4,2,3,4
User83412,1,1,1,2,5,4
User83413,4,2,3,3,3,4
User83414,5,4,1,1,1,3
User83415,2,5,5,1,5,2
User83416,1,5,2,2,2,3
User83417,3,2,1,2,1,2
User83418,2,1,1,4,5,4
User83419,2,2,2,2,3,1
User83420,5,1,2,2,5,4
User83421,1,2,2,1,5,5
User83422,2,4,2,3,1,2
User83423,4,4,4,1,5,2
User83424,2,1,1,4,1,4
User83425,5,1,2,2,2,1
User83426,3,5,5,3,4,1
User83427,5,5,5,4,4,3
User83428,3,4,1,4,1,2
User83429,2,1,4,1,4,3
User83430,1,2,2,3,4,3
User83431,3,5,2,1,2,3
User83432,3,5,5,3,3,2
User83433,2,2,3,4,3,1
User83434,3,2,2,3,1,1
User83435,4,1,1,4,4,1
User83436,3,5,4,2,5,5
User83437,5,2,3,2,1,4
User83438,3,4,2,2,1,5
User83439,2,4,1,3,1,1
User83440,3,1,2,1,5,4
User83441,2,2,5,5,4,2
User83442,3,3,3,1,2,1
User83443,3,4,1,1,3,3
User83444,4,1,3,2,1,2
User83445,5,1,1,3,5,2
User83446,2,3,5,5,3,5
User83447,2,4,1,2,1,1
User83448,2,5,5,2,5,5
User83449,1,1,5,1,3,2
User83450,5,5,3,5,2,2
User83451,5,1,4,2,3,1
User83452,1,4,5,2,4,2
User83453,5,1,4,1,1,2
User83454,2,2,3,5,4,3
User83455,2,3,4,2,2,5
User83456,4,5,2,2,4,4
User83457,5,2,3,1,4,4
User83458,2,2,1,3,5,2
User83459,1,5,5,1,1,2
User83460,2,1,1,3,3,1
User83461,1,4,1,1,2,5
User83462,3,2,3,3,3,5
User83463,1,2,1,2,1,5
User83464,1,3,2,3,4,5
User83465,2,2,2,2,2,5
User83466,3,4,4,2,3,3
User83467,5,2,1,1,1,2
User83468,5,5,5,5,4,4
User83469,5,4,4,2,1,3
User83470,4,4,3,5,4,1
User83471,3,5,5,2,2,4
User83472,2,1,1,4,4,4
User83473,5,4,5,2,2,1
User83474,5,4,3,5,5,4
User83475,1,5,1,3,5,2
User83476,3,3,1,2,5,4
User83477,3,5,1,4,2,5
User83478,4,2,3,4,1,5
User83479,3,2,5,5,3,3
User83480,2,5,4,3,5,4
User83481,5,5,1,3,5,1
User83482,2,5,1,4,1,2
User83483,4,3,3,5,2,5
User83484,2,1,4,2,2,5
User83485,5,2,4,4,3,3
User83486,5,2,5,4,1,4
User83487,2,5,5,1,1,2
User83488,5,2,3,2,5,2
User83489,5,3,1,5,3,5
User83490,2,2,5,4,4,5
User83491,2,4,2,1,1,3
User83492,3,2,1,1,3,3
User83493,5,5,5,3,2,1
User83494,3,3,2,3,1,3
User83495,5,2,5,4,2,3
User83496,1,2,3,4,2,4
User83497,4,2,3,1,3,2
User83498,5,1,1,5,3,3
User83499,1,3,4,3,1,4
User83500,3,3,2,3,4,1
User83501,2,5,1,4,2,1
User83502,4,5,3,1,5,4
User83503,3,3,3,5,5,2
User83504,5,2,2,1,2,2
User83505,3,2,2,3,3,2
User83506,2,2,2,2,4,5
User83507,2,5,3,1,4,4
User83508,2,5,2,1,1,2
User83509,2,1,2,4,2,1
User83510,3,3,3,2,2,5
User83511,3,4,2,4,3,3
User83512,5,2,3,1,1,1
User83513,5,5,4,2,2,4
User83514,5,3,5,5,5,3
User83515,5,4,5,3,1,1
User83516,3,2,4,3,1,1
User83517,3,2,1,4,5,1
User83518,5,1,1,4,5,4
User83519,4,1,5,4,2,3
User83520,1,4,3,2,1,4
User83521,3,2,5,4,3,2
User83522,4,3,1,5,4,1
User83523,4,2,5,5,3,5
User83524,2,4,5,4,5,3
User83525,4,4,3,3,2,1
User83526,3,2,5,1,5,2
User83527,1,2,4,5,4,5
User83528,1,1,3,4,1,1
User83529,4,5,4,4,1,2
User83530,5,5,5,4,3,4
User83531,5,4,4,3,3,1
User83532,4,3,5,2,3,3
User83533,3,3,3,2,3,1
User83534,5,5,2,5,2,3
User83535,1,3,5,3,4,4
User83536,3,2,3,4,4,2
User83537,5,4,1,3,3,1
User83538,2,2,2,3,1,2
User83539,5,5,1,5,5,4
User83540,5,1,2,2,5,4
User83541,4,4,2,3,2,1
User83542,5,3,3,3,4,2
User83543,4,4,5,4,2,2
User83544,1,3,3,2,4,4
User83545,5,4,1,2,4,4
User83546,1,1,3,5,4,2
User83547,5,3,3,5,2,4
User83548,4,4,3,3,2,3
User83549,5,3,3,4,5,5
User83550,2,5,3,3,3,3
User83551,2,5,5,4,3,4
User83552,2,1,1,4,5,3
User83553,5,2,2,5,5,4
User83554,1,1,4,3,5,3
User83555,1,2,4,2,3,4
User83556,1,3,2,5,5,3
User83557,1,4,5,2,3,1
User83558,4,3,3,2,1,5
User83559,5,4,1,2,3,1
User83560,2,2,5,3,2,1
User83561,5,4,5,5,5,2
User83562,2,3,1,2,1,2
User83563,1,5,5,3,1,3
User83564,1,2,4,2,4,2
User83565,5,3,4,3,1,5
User83566,3,4,3,2,3,5
User83567,5,1,2,1,3,2
User83568,3,5,1,2,2,1
User83569,1,4,4,5,5,5
User83570,4,1,4,1,5,2
User83571,3,2,1,1,5,2
User83572,2,2,4,1,4,2
User83573,1,1,2,4,2,2
User83574,2,3,5,1,2,5
User83575,4,5,3,1,4,4
User83576,4,5,5,5,4,3
User83577,5,4,4,4,4,1
User83578,2,5,5,1,5,2
User83579,3,4,4,3,4,2
User83580,4,1,2,3,5,4
User83581,3,4,2,4,1,2
User83582,4,3,1,3,1,2
User83583,5,5,1,1,5,4
User83584,5,4,5,4,1,3
User83585,5,5,5,3,1,5
User83586,1,3,3,5,3,5
User83587,3,5,2,1,2,1
User83588,1,1,5,2,4,2
User83589,4,4,1,3,1,3
User83590,5,2,1,3,2,4
User83591,1,4,1,2,5,1
User83592,2,5,2,1,2,3
User83593,5,3,2,1,3,4
User83594,5,3,5,1,4,3
User83595,3,4,2,5,4,1
User83596,1,3,1,5,1,2
User83597,4,5,5,5,5,2
User83598,1,3,5,1,4,3
User83599,3,1,4,4,4,4
User83600,4,5,4,4,5,4
User83601,2,3,2,1,4,2
User83602,4,1,1,2,3,4
User83603,5,4,3,4,3,3
User83604,4,4,1,4,3,5
User83605,3,5,1,4,3,1
User83606,3,3,2,3,2,3
User83607,3,3,1,2,1,5
User83608,2,4,1,2,3,4
User83609,4,1,5,4,1,3
User83610,4,1,5,3,1,2
User83611,2,4,2,5,3,4
User83612,1,1,4,2,3,2
User83613,2,1,4,5,4,4
User83614,3,3,3,2,1,5
User83615,2,2,2,4,1,5
User83616,1,1,1,2,2,3
User83617,3,1,5,5,1,5
User83618,2,4,3,5,2,4
User83619,5,3,3,5,2,2
User83620,4,3,2,5,3,3
User83621,3,1,5,2,2,2
User83622,5,3,4,4,2,2
User83623,5,5,2,2,4,2
User83624,3,3,3,4,2,3
User83625,2,2,4,4,3,3
User83626,3,1,1,3,4,1
User83627,3,1,4,5,1,4
User83628,4,1,1,3,2,3
User83629,4,4,2,2,3,3
User83630,1,1,3,2,3,2
User83631,5,4,3,4,1,5
User83632,2,4,1,3,3,4
User83633,4,2,5,3,5,4
User83634,5,5,5,3,4,1
User83635,5,4,3,3,5,4
User83636,3,3,2,2,5,4
User83637,4,4,2,2,5,2
User83638,2,3,4,3,2,4
User83639,5,1,4,4,3,3
User83640,3,2,2,5,2,4
User83641,4,5,2,5,1,2
User83642,2,1,3,2,4,3
User83643,5,5,2,4,4,2
User83644,5,1,2,1,1,3
User83645,4,1,2,1,4,5
User83646,5,1,5,4,2,5
User83647,4,1,1,4,3,3
User83648,4,1,1,1,5,1
User83649,4,3,5,3,5,2
User83650,4,3,4,2,2,1
User83651,4,1,4,3,1,2
User83652,5,4,5,1,4,5
User83653,5,1,2,4,4,1
User83654,5,3,4,2,1,2
User83655,5,2,1,1,2,2
User83656,1,1,3,5,2,5
User83657,1,5,2,4,3,4
User83658,2,4,2,4,3,3
User83659,3,3,2,3,3,1
User83660,3,3,3,2,2,4
User83661,2,5,4,2,2,4
User83662,2,5,5,1,4,4
User83663,5,2,4,1,1,1
User83664,2,3,2,1,4,2
User83665,3,4,1,1,4,2
User83666,4,1,4,1,4,4
User83667,3,5,1,5,3,3
User83668,5,5,4,3,5,3
User83669,2,1,3,4,4,4
User83670,1,2,4,5,2,2
User83671,2,3,3,4,4,5
User83672,5,2,5,2,3,5
User83673,2,5,5,3,1,2
User83674,5,2,5,4,4,1
User83675,4,3,3,5,2,5
User83676,1,2,4,3,2,3
User83677,2,2,3,4,3,1
User83678,1,1,1,1,4,5
User83679,2,4,3,3,3,3
User83680,3,4,2,2,3,1
User83681,1,4,1,5,2,4
User83682,5,3,4,5,4,3
User83683,1,4,2,4,5,5
User83684,4,5,2,5,3,2
User83685,1,4,3,4,5,5
User83686,3,2,4,2,4,3
User83687,3,1,1,2,1,4
User83688,3,5,3,2,3,4
User83689,5,4,3,5,1,2
User83690,5,1,1,3,3,4
User83691,1,1,4,4,4,3
User83692,2,2,2,3,1,4
User83693,1,5,1,4,3,1
User83694,3,4,2,1,5,3
User83695,5,1,5,5,3,3
User83696,1,1,1,5,4,5
User83697,2,5,3,3,4,2
User83698,5,5,2,4,1,4
User83699,3,4,1,4,2,1
User83700,1,2,2,2,3,1
User83701,4,4,3,1,5,3
User83702,4,1,4,5,2,3
User83703,4,4,2,3,1,2
User83704,4,4,5,4,1,3
User83705,5,1,3,1,3,5
User83706,5,2,3,2,5,2
User83707,4,4,4,4,3,2
User83708,4,3,2,5,1,4
User83709,2,1,2,3,3,2
User83710,2,3,3,1,3,3
User83711,3,3,3,5,4,2
User83712,4,1,2,5,4,4
User83713,4,3,3,2,2,2
User83714,3,2,3,5,3,3
User83715,5,2,1,4,1,4
User83716,3,3,5,2,5,4
User83717,3,3,5,3,2,5
User83718,2,4,1,3,1,1
User83719,2,5,5,5,1,4
User83720,2,1,4,3,3,5
User83721,1,4,1,3,3,3
User83722,3,5,5,2,1,5
User83723,1,2,4,3,2,1
User83724,5,4,5,5,1,2
User83725,1,4,2,4,3,2
User83726,3,3,1,1,1,1
User83727,2,4,3,5,1,4
User83728,4,2,1,4,3,1
User83729,3,1,3,5,4,3
User83730,3,5,4,5,5,5
User83731,4,5,4,4,1,3
User83732,3,3,5,5,4,4
User83733,4,4,1,5,1,4
User83734,1,3,3,2,3,5
User83735,2,1,5,3,4,2
User83736,5,3,2,5,4,3
User83737,2,4,1,2,1,5
User83738,3,4,1,5,5,4
User83739,3,5,4,1,4,5
User83740,3,5,3,3,4,3
User83741,3,4,2,2,2,1
User83742,5,5,2,1,4,5
User83743,1,2,2,4,5,3
User83744,1,1,3,3,3,3
User83745,4,3,4,3,1,2
User83746,5,2,2,1,4,3
User83747,5,2,1,3,2,2
User83748,3,5,2,4,4,3
User83749,1,5,4,5,5,2
User83750,5,3,3,1,4,3
User83751,3,2,5,3,3,4
User83752,5,4,2,1,4,5
User83753,3,4,1,3,5,4
User83754,1,5,4,1,5,2
User83755,2,1,4,4,4,2
User83756,5,1,3,4,3,1
User83757,3,5,4,1,3,2
User83758,1,2,5,1,2,4
User83759,2,5,2,2,1,5
User83760,3,1,2,2,2,2
User83761,5,5,2,4,1,2
User83762,2,5,5,1,5,2
User83763,4,5,2,3,5,1
User83764,1,4,1,3,3,2
User83765,4,4,3,2,5,5
User83766,3,2,2,1,4,4
User83767,3,4,5,1,3,5
User83768,1,4,1,3,4,2
User83769,5,2,4,5,1,5
User83770,4,3,2,1,2,4
User83771,4,5,2,5,1,5
User83772,2,1,3,5,3,4
User83773,5,1,1,5,3,5
User83774,3,5,1,3,2,5
User83775,1,5,2,1,2,3
User83776,5,1,4,2,4,5
User83777,1,1,5,5,4,4
User83778,5,4,4,2,3,4
User83779,4,4,4,3,5,3
User83780,2,2,4,3,1,1
User83781,2,3,3,2,2,3
User83782,5,1,4,3,1,2
User83783,3,2,2,1,2,3
User83784,1,2,3,2,3,4
User83785,5,1,5,1,2,3
User83786,4,1,5,5,2,3
User83787,1,5,5,4,1,3
User83788,4,5,1,3,1,3
User83789,5,4,5,2,3,2
User83790,4,4,3,2,3,1
User83791,2,4,3,2,1,1
User83792,3,4,1,5,4,3
User83793,5,3,5,1,2,4
User83794,1,3,4,4,3,2
User83795,2,4,2,3,3,2
User83796,2,1,3,5,5,3
User83797,1,1,4,4,5,1
User83798,4,2,1,5,4,3
User83799,2,4,2,4,5,3
User83800,3,2,1,3,3,2
User83801,3,5,1,2,2,3
User83802,2,4,2,1,4,1
User83803,1,2,1,5,2,5
User83804,1,5,5,4,5,4
User83805,3,5,4,3,3,5
User83806,1,1,3,3,4,1
User83807,4,5,3,1,5,3
User83808,4,1,3,2,2,5
User83809,4,5,4,1,4,4
User83810,4,4,5,5,5,1
User83811,4,3,1,5,1,1
User83812,2,2,1,4,5,3
User83813,4,2,5,3,3,4
User83814,2,3,1,5,1,1
User83815,1,4,5,2,5,1
User83816,2,3,3,2,5,4
User83817,4,2,2,4,5,4
User83818,3,4,1,5,2,1
User83819,5,2,2,2,4,3
User83820,5,2,5,3,3,4
User83821,4,4,5,3,1,1
User83822,1,3,1,5,3,4
User83823,5,1,5,2,4,2
User83824,5,1,2,4,4,5
User83825,2,2,4,1,2,2
User83826,1,5,1,1,2,4
User83827,2,5,3,2,1,3
User83828,4,1,5,5,3,3
User83829,2,2,5,3,1,2
User83830,1,2,5,2,4,1
User83831,1,1,2,5,5,3
User83832,4,2,3,1,1,4
User83833,1,5,2,4,1,4
User83834,1,2,4,1,4,4
User83835,1,1,3,3,4,2
User83836,3,5,1,4,2,2
User83837,5,3,4,1,2,3
User83838,2,2,2,3,2,5
User83839,1,2,1,2,2,2
User83840,2,1,5,3,1,1
User83841,2,4,1,5,4,4
User83842,1,5,5,3,5,2
User83843,1,4,4,3,5,2
User83844,5,5,2,4,4,4
User83845,3,4,1,3,2,1
User83846,5,5,2,5,1,2
User83847,3,5,3,2,5,5
User83848,5,3,2,5,4,5
User83849,2,5,4,4,4,4
User83850,5,1,3,2,4,5
User83851,2,4,2,4,3,3
User83852,3,5,4,3,1,3
User83853,1,5,2,3,1,5
User83854,1,5,5,3,5,4
User83855,1,1,4,1,3,2
User83856,1,2,4,4,4,5
User83857,2,1,4,1,2,5
User83858,3,4,4,3,4,3
User83859,5,5,3,3,1,4
User83860,1,2,5,1,1,3
User83861,5,5,5,4,3,1
User83862,5,2,2,3,1,2
User83863,5,1,5,2,1,3
User83864,5,3,4,1,1,4
User83865,4,3,5,5,5,2
User83866,3,3,4,5,3,3
User83867,1,1,1,3,2,5
User83868,3,4,4,1,5,1
User83869,1,1,5,4,4,1
User83870,4,3,1,2,2,3
User83871,3,1,4,2,5,1
User83872,1,2,2,5,4,5
User83873,5,3,5,3,1,5
User83874,3,1,2,2,4,1
User83875,3,3,2,3,2,1
User83876,2,1,2,2,2,2
User83877,4,5,5,4,5,3
User83878,5,1,2,2,4,3
User83879,4,3,1,3,3,5
User83880,4,5,4,5,5,5
User83881,4,4,1,4,4,4
User83882,3,3,1,3,5,1
User83883,4,4,2,3,3,1
User83884,5,4,4,4,4,1
User83885,4,5,4,2,4,1
User83886,3,4,2,5,1,4
User83887,1,4,5,2,3,2
User83888,5,4,3,1,5,1
User83889,5,4,3,1,1,4
User83890,1,1,4,4,1,3
User83891,3,2,2,4,2,4
User83892,2,5,1,1,1,4
User83893,2,5,5,1,5,4
User83894,1,5,2,4,4,5
User83895,5,1,3,5,2,5
User83896,3,5,1,5,1,5
User83897,1,2,4,3,4,2
User83898,5,5,2,3,3,5
User83899,4,3,5,3,4,4
User83900,5,1,2,5,4,4
User83901,2,1,4,4,5,3
User83902,5,5,5,4,3,4
User83903,3,4,3,2,4,2
User83904,1,5,5,3,1,4
User83905,3,5,2,3,3,4
User83906,1,1,4,5,4,4
User83907,5,4,2,1,2,3
User83908,5,5,3,2,3,3
User83909,3,5,3,2,2,5
User83910,1,4,3,4,5,5
User83911,3,1,4,4,4,2
User83912,5,5,3,2,1,1
User83913,5,1,5,5,5,4
User83914,3,3,4,4,4,5
User83915,4,2,4,1,3,4
User83916,3,2,5,3,2,2
User83917,3,1,5,4,3,2
User83918,2,1,2,5,5,5
User83919,3,3,5,1,2,4
User83920,4,5,1,5,1,2
User83921,4,2,3,3,1,3
User83922,4,5,2,3,4,2
User83923,5,3,2,2,1,5
User83924,2,3,1,3,5,3
User83925,4,2,5,4,2,3
User83926,3,1,3,1,2,5
User83927,5,4,4,3,2,3
User83928,5,2,1,4,3,1
User83929,5,4,4,2,4,5
User83930,5,2,5,1,3,5
User83931,2,3,4,1,3,2
User83932,4,5,4,5,1,2
User83933,4,3,1,5,5,1
User83934,5,4,3,3,3,5
User83935,3,3,1,4,4,2
User83936,5,2,3,4,2,1
User83937,1,3,5,2,5,1
User83938,2,1,1,4,4,5
User83939,5,1,5,1,5,2
User83940,4,1,1,3,5,1
User83941,1,3,5,5,5,3
User83942,2,3,4,3,3,1
User83943,1,2,3,1,5,1
User83944,1,3,4,4,1,4
User83945,5,5,2,2,2,1
User83946,3,2,3,3,2,3
User83947,4,4,2,2,1,2
User83948,2,5,1,1,1,3
User83949,4,1,4,3,2,3
User83950,2,2,5,2,5,4
User83951,2,1,3,3,4,3
User83952,3,5,4,1,3,5
User83953,4,5,5,1,4,1
User83954,2,1,3,4,1,1
User83955,3,5,5,5,5,1
User83956,4,4,4,5,4,4
User83957,3,3,2,3,1,5
User83958,4,1,2,1,2,3
User83959,5,4,3,3,1,4
User83960,5,2,4,1,3,5
User83961,1,4,4,5,3,1
User83962,2,4,5,3,5,3
User83963,4,3,1,1,5,2
User83964,3,1,5,2,2,3
User83965,4,5,2,4,2,4
User83966,1,5,2,2,2,4
User83967,2,5,5,4,5,2
User83968,5,4,4,2,3,4
User83969,3,1,5,1,5,4
User83970,4,2,4,3,1,4
User83971,3,4,5,4,5,5
User83972,4,5,1,1,5,2
User83973,3,3,3,4,5,3
User83974,3,1,1,3,4,5
User83975,5,4,4,5,4,2
User83976,1,4,5,2,3,3
User83977,5,1,5,4,5,2
User83978,5,3,5,3,5,3
User83979,1,3,5,4,1,5
User83980,3,4,3,1,3,4
User83981,4,4,5,1,4,4
User83982,2,2,4,2,1,3
User83983,1,3,5,3,2,2
User83984,1,1,3,2,2,3
User83985,4,1,5,4,5,4
User83986,3,4,5,4,4,4
User83987,2,3,4,1,5,3
User83988,2,5,2,3,1,4
User83989,1,3,5,5,1,3
User83990,5,1,4,3,4,3
User83991,5,3,2,1,1,2
User83992,5,2,5,5,5,3
User83993,4,1,5,4,5,2
User83994,2,1,5,5,4,2
User83995,5,5,2,3,4,1
User83996,2,1,3,4,1,1
User83997,5,2,4,5,5,3
User83998,1,5,3,1,5,1
User83999,1,5,5,4,5,1
User84000,1,5,1,1,1,2
User84001,3,1,3,1,2,3
User84002,4,2,5,2,5,5
User84003,1,5,5,2,3,1
User84004,2,1,5,1,1,2
User84005,1,2,1,2,1,5
User84006,5,5,4,1,1,3
User84007,3,4,5,3,1,1
User84008,1,2,5,2,1,5
User84009,5,4,5,3,1,1
User84010,2,3,2,2,1,3
User84011,2,3,3,5,1,4
User84012,5,2,2,4,4,1
User84013,3,3,3,5,3,1
User84014,5,1,1,3,2,5
User84015,4,2,4,1,5,4
User84016,4,2,2,3,3,2
User84017,4,2,3,4,3,2
User84018,2,3,1,2,3,3
User84019,2,3,5,4,1,3
User84020,5,4,4,3,3,3
User84021,4,3,4,1,2,1
User84022,1,1,4,5,2,5
User84023,2,5,5,3,1,1
User84024,3,5,1,1,4,4
User84025,5,3,3,4,3,5
User84026,2,4,2,1,4,1
User84027,2,1,1,2,5,5
User84028,3,5,3,2,3,4
User84029,2,4,4,1,2,2
User84030,1,4,1,3,5,2
User84031,5,4,2,2,2,1
User84032,5,2,5,5,5,2
User84033,1,1,3,3,2,3
User84034,2,3,2,1,4,1
User84035,4,4,4,3,1,3
User84036,3,4,2,3,2,2
User84037,2,4,3,3,1,4
User84038,3,5,1,5,1,5
User84039,2,5,1,5,1,4
User84040,2,3,4,3,5,2
User84041,2,1,1,1,4,2
User84042,4,1,3,3,4,4
User84043,5,2,5,2,3,4
User84044,2,1,5,4,5,3
User84045,2,3,4,4,2,2
User84046,4,4,4,5,1,5
User84047,2,4,3,1,1,4
User84048,2,4,4,2,1,4
User84049,3,3,3,1,2,3
User84050,2,3,5,3,3,1
User84051,3,2,2,1,3,5
User84052,2,4,4,2,2,3
User84053,4,4,4,1,1,2
User84054,3,4,2,3,5,5
User84055,2,2,1,4,5,4
User84056,4,2,1,1,1,2
User84057,5,5,3,1,1,3
User84058,1,3,3,5,2,4
User84059,4,3,5,1,5,2
User84060,3,5,1,4,1,5
User84061,2,5,4,5,2,3
User84062,2,4,2,4,4,2
User84063,4,4,4,2,3,5
User84064,5,2,5,3,3,5
User84065,5,3,2,5,5,5
User84066,5,5,1,3,3,3
User84067,1,1,2,5,2,4
User84068,2,3,4,4,1,5
User84069,3,1,1,2,1,4
